Target ID,Target Name,Priority Number,High Priority Start Date,High Priority End Date,Site Center WKT,Site Shape WKT,Number of Desired Observations,Mode,Swath Scale,Scan Direction,Glint Check,Rotate Target,Ascending Centroid WKT,Ascending Polygon WKT,Ascending Along,Ascending Across,Descending Centroid WKT,Descending Polygon WKT,Descending Along,Descending Across
volcano0062,v266030_Soputan,422,,,POINT(124.734 1.113),"POLYGON((124.3746432039871 0.7512383085619115,124.3745556258461 1.474716723647673,125.0934443741538 1.474716723647673,125.0933567960128 0.7512383085619116,124.3746432039871 0.7512383085619115))",25,Area Mapping Mode,1,0,1,1,POINT(124.736586 1.116673),"POLYGON((124.687546 0.656844,124.320206 0.91535,124.785637 1.576501,125.153023 1.317937,124.687546 0.656844))",90,50,POINT(124.736585 1.109327),"POLYGON((124.320183 1.310652,124.687599 1.569163,125.152931 0.907944,124.785553 0.649491,124.320183 1.310652))",90,50
volcano0063,v284040_Miyake-jima_Marianas,426,,,POINT(139.526 34.094),"POLYGON((139.0943746253377 33.73262809594283,139.0906983857731 34.45382141980484,139.961301614227 34.45382141980484,139.9576253746624 33.73262809594283,139.0943746253377 33.73262809594283))",0,Area Mapping Mode,1,0,1,1,POINT(139.529911 34.097112),"POLYGON((139.366592 33.655003,138.990738 33.977848,139.694946 34.539005,140.070587 34.214012,139.366592 33.655003))",90,50,POINT(139.529911 34.090888),"POLYGON((138.989304 34.207882,139.365005 34.53281,140.069016 33.971531,139.6931 33.64875,138.989304 34.207882))",90,50
volcano0064,v360050_Soufriere_Hills_Montserrat,421,,,POINT(-62.18 16.72),"POLYGON((-62.55438619120835 16.3582139457639,-62.55579905420149 17.08109266159155,-61.80420094579856 17.08109266159155,-61.80561380879168 16.3582139457639,-62.55438619120835 16.3582139457639))",0,Area Mapping Mode,1,0,1,1,POINT(-62.177154 16.72357),"POLYGON((-62.246738 16.265972,-62.619251 16.538076,-62.107235 17.181145,-61.7342 16.908123,-62.246738 16.265972))",90,50,POINT(-62.177154 16.71643),"POLYGON((-62.620079 16.901009,-62.247044 17.174007,-61.735085 16.53091,-62.107597 16.258829,-62.620079 16.901009))",90,50
volcano0065,v267020_Karangetan,416,,,POINT(125.41 2.78),"POLYGON((125.0503557490709 2.418211787526193,125.050136642487 3.141675827283797,125.7698633575131 3.141675827283797,125.7696442509292 2.418211787526193,125.0503557490709 2.418211787526193))",0,Area Mapping Mode,1,0,1,1,POINT(125.412591 2.783671),"POLYGON((125.363144 2.323881,124.995682 2.582643,125.462082 3.243459,125.829643 2.984552,125.363144 2.323881))",90,50,POINT(125.412591 2.776329),"POLYGON((124.995544 2.977224,125.363121 3.236119,125.829491 2.575287,125.462029 2.316537,124.995544 2.977224))",90,50
volcano0066,v351050_Nevado_del_Huila,419,,,POINT(-76.03399999999999 2.917),"POLYGON((-76.39368134949966 2.555209877910447,-76.39391129901419 3.278672190064754,-75.6740887009858 3.278672190064754,-75.67431865050033 2.555209877910447,-76.39368134949966 2.555209877910447))",63,Area Mapping Mode,1,0,1,1,POINT(-76.031408 2.92067),"POLYGON((-76.080917 2.460886,-76.448387 2.719688,-75.981857 3.380452,-75.614273 3.121498,-76.080917 2.460886))",90,50,POINT(-76.031408 2.913329),"POLYGON((-76.448524 3.114187,-76.080925 3.373115,-75.614441 2.712317,-75.981934 2.453541,-76.448524 3.114187))",90,50
volcano0067,v263350_Kawah_Ijen_Ijen,418,,,POINT(114.24 -8.06),"POLYGON((113.8767832236321 -8.421505258800044,113.8774277377088 -7.698167184106135,114.6025722622912 -7.698167184106135,114.603216776368 -8.421505258800044,113.8767832236321 -8.421505258800044))",55,Area Mapping Mode,1,0,1,1,POINT(114.242643 -8.056349),"POLYGON((114.189102 -8.51574,113.820244 -8.253875,114.296059 -7.596951,114.664627 -7.858391,114.189102 -8.51574))",90,50,POINT(114.242642 -8.063651),"POLYGON((113.820663 -7.865664,114.189255 -7.604249,114.665031 -8.261207,114.29615 -8.523046,113.820663 -7.865664))",90,50
volcano0068,v311290_Okmok,417,,,POINT(-168.13 53.43),"POLYGON((-168.7267545140091 53.06908555330611,-168.736907330284 53.7878606558634,-167.523092669716 53.7878606558634,-167.5332454859909 53.06908555330611,-168.7267545140091 53.06908555330611))",0,Area Mapping Mode,1,0,1,1,POINT(-168.112462 53.440034),"POLYGON((-168.784449 53.210504,-168.797327 53.659593,-167.433237 53.66575,-167.434687 53.216596,-168.784449 53.210504))",90,50,POINT(-168.112462 53.439966),"POLYGON((-168.790217 53.21652,-168.791697 53.665674,-167.427607 53.659536,-167.440455 53.210447,-168.790217 53.21652))",90,50
volcano0069,v252010_Langila,420,,,POINT(148.42 -5.53),"POLYGON((148.0587785208386 -5.891594771222341,148.0592168906931 -5.168181201963734,148.7807831093069 -5.168181201963734,148.7812214791613 -5.891594771222341,148.0587785208386 -5.891594771222341))",0,Area Mapping Mode,1,0,1,1,POINT(148.422612 -5.526337),"POLYGON((148.371536 -5.985972,148.003418 -5.725883,148.473618 -5.066698,148.841522 -5.326497,148.371536 -5.985972))",90,50,POINT(148.422612 -5.533663),"POLYGON((148.003708 -5.333826,148.371613 -5.074024,148.841812 -5.733206,148.473694 -5.993298,148.003708 -5.333826))",90,50
volcano0070,v351080_Galeras,429,,,POINT(-77.39 1.2),"POLYGON((-77.74936431462326 0.8382367736324697,-77.74945874328044 1.561714742682361,-77.0305412567196 1.561714742682361,-77.03063568537678 0.8382367736324698,-77.74936431462326 0.8382367736324697))",42,Area Mapping Mode,1,0,1,1,POINT(-77.387414 1.203673),"POLYGON((-77.436417 0.74384,-77.803787 1.002314,-77.338394 1.663506,-76.970978 1.404969,-77.436417 0.74384))",90,50,POINT(-77.387414 1.196327),"POLYGON((-77.803864 1.397591,-77.436462 1.656156,-76.971024 0.994999,-77.338379 0.736497,-77.803864 1.397591))",90,50
volcano0071,v360101_Morne_Watt_Dominica_Island,428,,,POINT(-61.31 15.31),"POLYGON((-61.68182915512958 14.9481970558354,-61.6831077775192 15.67117076590586,-60.93689222248081 15.67117076590586,-60.93817084487043 14.9481970558354,-61.68182915512958 14.9481970558354))",0,Area Mapping Mode,1,0,1,1,POINT(-61.307198 15.313588),"POLYGON((-61.373196 14.855563,-61.744946 15.125356,-61.240913 15.771593,-60.868664 15.500967,-61.373196 14.855563))",90,50,POINT(-61.307199 15.306412),"POLYGON((-61.745712 15.4938,-61.373474 15.764419,-60.869473 15.118171,-61.241215 14.848386,-61.745712 15.4938))",90,50
volcano0072,v343020_Santa_Ana,427,,,POINT(-89.63 13.853),"POLYGON((-89.99945560213416 13.49118319565023,-90.00059990713834 14.21424709316826,-89.25940009286165 14.21424709316826,-89.26054439786583 13.49118319565023,-89.99945560213416 13.49118319565023))",4,Area Mapping Mode,1,0,1,1,POINT(-89.62724 13.856604),"POLYGON((-89.689972 13.398205,-90.060959 13.66587,-89.564262 14.314987,-89.19281 14.046574,-89.689972 13.398205))",90,50,POINT(-89.62724 13.849396),"POLYGON((-90.061646 14.039389,-89.690193 14.307783,-89.193542 13.658639,-89.564537 13.390993,-90.061646 14.039389))",90,50
volcano0073,v264270_Sirung_Pantar,430,,,POINT(124.1274858 -8.509004591),"POLYGON((123.7638387965585 -8.870492474123765,123.7645205015755 -8.147170665074732,124.4904510984245 -8.147170665074732,124.4911328034415 -8.870492474123765,123.7638387965585 -8.870492474123765))",0,Area Mapping Mode,1,0,1,1,POINT(124.130135 -8.505356),"POLYGON((124.076073 -8.964695,123.707047 -8.702458,124.184067 -8.04601,124.552788 -8.307797,124.076073 -8.964695))",90,50,POINT(124.130135 -8.512653),"POLYGON((123.707489 -8.315057,124.076248 -8.053302,124.553215 -8.709792,124.184151 -8.971996,123.707489 -8.315057))",90,50
volcano0074,v321050_Mount_St._Helens,431,,,POINT(-122.18 46.2),"POLYGON((-122.6948855606264 45.83897144449167,-122.7016521778541 46.55865636390239,-121.6583478221459 46.55865636390239,-121.6651144393736 45.83897144449167,-122.6948855606264 45.83897144449167))",7,Area Mapping Mode,1,0,1,1,POINT(-122.174266 46.202104),"POLYGON((-122.535759 45.813766,-122.842377 46.209229,-121.807632 46.589287,-121.506371 46.19109,-122.535759 45.813766))",90,50,POINT(-122.174267 46.197896),"POLYGON((-122.84211 46.186913,-122.540833 46.585098,-121.506203 46.20499,-121.812836 45.80954,-122.84211 46.186913))",90,50
volcano0075,v283030_Fuji-san,432,,,POINT(138.73 35.36),"POLYGON((138.2918328251919 34.9986665696564,138.2879199735721 35.71970913023435,139.172080026428 35.71970913023435,139.1681671748082 34.9986665696564,138.2918328251919 34.9986665696564))",6,Area Mapping Mode,1,0,1,1,POINT(138.734042 35.363051),"POLYGON((138.558212 34.923531,138.183929 35.252075,138.911789 35.802311,139.285645 35.471527,138.558212 34.923531))",90,50,POINT(138.734042 35.356949),"POLYGON((138.18248 35.465431,138.55632 35.796211,139.284103 35.245968,138.909851 34.917431,138.18248 35.465431))",90,50
volcano0076,v355838_Uturuncu,434,,,POINT(-67.18 -22.27),"POLYGON((-67.56910822747378 -22.6307461894791,-67.56711567414105 -21.90831044052499,-66.79288432585896 -21.90831044052499,-66.79089177252624 -22.6307461894791,-67.56910822747378 -22.6307461894791))",6,Area Mapping Mode,1,0,1,1,POINT(-67.17693 -22.266521),"POLYGON((-67.265511 -22.721657,-67.641739 -22.436949,-67.088928 -21.811337,-66.713257 -22.094774,-67.265511 -22.721657))",90,50,POINT(-67.17693 -22.273479),"POLYGON((-67.640617 -22.101719,-67.264923 -21.818293,-66.712105 -22.44392,-67.088364 -22.728619,-67.640617 -22.101719))",90,50
volcano0077,v344020_San_Cristobal,435,,,POINT(-87.00399999999999 12.702),"POLYGON((-87.37176821961715 12.34017493347303,-87.37280922959731 13.06330419571871,-86.63519077040269 13.06330419571871,-86.63623178038284 12.34017493347303,-87.37176821961715 12.34017493347303))",3,Area Mapping Mode,1,0,1,1,POINT(-86.94935 12.774307),"POLYGON((-87.009888 12.315662,-87.380356 12.581875,-86.888596 13.232939,-86.517693 12.96604,-87.009888 12.315662))",90,50,POINT(-87.001268 12.698384),"POLYGON((-87.432762 12.890192,-87.06192 13.157026,-86.570427 12.50588,-86.940834 12.239728,-87.432762 12.890192))",90,50
volcano0078,v355100_Lascar,436,,,POINT(-67.73 -23.37),"POLYGON((-68.12230191119583 -23.73067042533769,-68.12018254211047 -23.00833459991636,-67.33981745788955 -23.00833459991636,-67.33769808880419 -23.73067042533769,-68.12230191119583 -23.73067042533769))",1,Area Mapping Mode,1,0,1,1,POINT(-67.726875 -23.366544),"POLYGON((-67.820168 -23.821009,-68.196953 -23.533489,-67.634224 -22.912024,-67.257988 -23.198196,-67.820168 -23.821009))",90,50,POINT(-67.726875 -23.373456),"POLYGON((-68.195786 -23.205103,-67.819527 -22.918934,-67.256775 -23.540409,-67.633591 -23.827923,-68.195786 -23.205103))",90,50
volcano0079,v355120_Lastarria,438,,,POINT(-68.5 -25.17),"POLYGON((-68.89796188931524 -25.53054162925787,-68.89562457318222 -24.80837718785119,-68.1043754268178 -24.80837718785119,-68.10203811068476 -25.53054162925787,-68.89796188931524 -25.53054162925787))",3,Area Mapping Mode,1,0,1,1,POINT(-68.496777 -25.166585),"POLYGON((-68.598587 -25.619783,-68.976173 -25.327312,-68.395721 -24.713318,-68.018646 -25.004318,-68.598587 -25.619783))",90,50,POINT(-68.496776 -25.173415),"POLYGON((-68.974945 -25.011169,-68.597862 -24.720152,-68.017342 -25.33412,-68.394936 -25.626608,-68.974945 -25.011169))",90,50
volcano0080,v357061_Laguna_del_Maule,439,,,POINT(-70.49 -36.06),"POLYGON((-70.9360141014758 -36.41964604245002,-70.93196396689872 -35.69868788294763,-70.04803603310127 -35.69868788294763,-70.04398589852418 -36.41964604245002,-70.9360141014758 -36.41964604245002))",2,Area Mapping Mode,1,0,1,1,POINT(-70.485881 -36.056986),"POLYGON((-70.671188 -36.494625,-71.043755 -36.160488,-70.30262 -35.619064,-69.929489 -35.950909,-70.671188 -36.494625))",90,50,POINT(-70.485881 -36.063014),"POLYGON((-71.04232 -35.956959,-70.669182 -35.625099,-69.927956 -36.166492,-70.300529 -36.500645,-71.04232 -35.956959))",90,50
volcano0081,v300070_Gorely,433,,,POINT(158.03 52.56),"POLYGON((157.4449669506201 52.19907863624547,157.4353251380452 52.9179611032839,158.6246748619547 52.9179611032839,158.6150330493798 52.19907863624547,157.4449669506201 52.19907863624547))",0,Area Mapping Mode,1,0,1,1,POINT(158.047388 52.570034),"POLYGON((157.388693 52.340563,157.376287 52.789655,158.712957 52.795809,158.711752 52.346658,157.388693 52.340563))",90,50,POINT(158.047388 52.569966),"POLYGON((157.383047 52.346578,157.381811 52.795732,158.718481 52.789598,158.706091 52.340505,157.383047 52.346578))",90,50
volcano0082,v300060_Mutnovsky,448,,,POINT(158.196 52.449),"POLYGON((157.612419712348 52.08807759227701,157.6028405989478 52.80697381478755,158.7891594010522 52.80697381478755,158.779580287652 52.08807759227701,157.612419712348 52.08807759227701))",168,Area Mapping Mode,1,0,1,1,POINT(158.213369 52.459034),"POLYGON((157.556326 52.22957,157.543981 52.678663,158.877249 52.684816,158.876058 52.235666,157.556326 52.22957))",90,50,POINT(158.213369 52.458966),"POLYGON((157.55068 52.235586,157.54949 52.68474,158.882757 52.678606,158.870428 52.229513,157.55068 52.235586))",90,50
volcano0083,v282090_Shinmoedake_Kirishimayama,440,,,POINT(130.882 31.911),"POLYGON((130.4607342412435 31.54956256172714,130.4574341933546 32.27100941901608,131.3065658066454 32.27100941901608,131.3032657587565 31.54956256172714,130.4607342412435 31.54956256172714))",9,Area Mapping Mode,1,0,1,1,POINT(130.885707 31.914205),"POLYGON((130.741547 31.468332,130.364029 31.782022,131.031265 32.359913,131.408875 32.04425,130.741547 31.468332))",90,50,POINT(130.885707 31.907795),"POLYGON((130.362579 32.037842,130.740158 32.353504,131.407349 31.775612,131.029846 31.461924,130.362579 32.037842))",90,50
volcano0084,v283040_Ontake-san_Nagoya,449,,,POINT(137.48 35.893),"POLYGON((137.0389538058753 35.53168279866873,137.0349368601885 36.25266115735281,137.9250631398115 36.25266115735281,137.9210461941248 35.53168279866873,137.0389538058753 35.53168279866873))",3,Area Mapping Mode,1,0,1,1,POINT(137.484101 35.896023),"POLYGON((137.302521 35.457741,136.929169 35.788849,137.667694 36.33403,138.040527 36.000637,137.302521 35.457741))",90,50,POINT(137.4841 35.889977),"POLYGON((136.92775 35.994678,137.300629 36.328014,138.038971 35.782715,137.665558 35.451664,136.92775 35.994678))",90,50
volcano0085,v284010_Izu-Oshima,442,,,POINT(139.39 34.72),"POLYGON((138.9551910749144 34.35864709803002,138.951399652756 35.07976618959143,139.828600347244 35.07976618959143,139.8248089250856 34.35864709803002,138.9551910749144 34.35864709803002))",0,Area Mapping Mode,1,0,1,1,POINT(139.393975 34.723082),"POLYGON((139.224625 34.282207,138.849472 34.607822,139.56514 35.163719,139.939972 34.835911,139.224625 34.282207))",90,50,POINT(139.393975 34.716918),"POLYGON((138.848022 34.829765,139.222855 35.157562,139.938431 34.601639,139.563278 34.276035,138.848022 34.829765))",90,50
volcano0086,v271011_Parker,443,,,POINT(124.892 6.113),"POLYGON((124.5308681687869 5.751176788669582,124.5303827514209 6.474575411811186,125.2536172485791 6.474575411811186,125.2531318312131 5.751176788669582,124.5308681687869 5.751176788669582))",21,Area Mapping Mode,1,0,1,1,POINT(124.960075 6.208168),"POLYGON((124.908501 5.748585,124.540451 6.00878,125.011742 6.667745,125.38002 6.407225,124.908501 5.748585))",90,50,POINT(124.844874 6.178887),"POLYGON((124.424973 6.377977,124.793243 6.638468,125.264465 5.979468,124.896416 5.719301,124.424973 6.377977))",90,50
volcano0087,v352010_Reventador,444,,,POINT(-77.656 -0.077),"POLYGON((-78.0153365783125 -0.4387390187449282,-78.01533052132812 0.2847421293734423,-77.29666947867187 0.2847421293734423,-77.29666342168751 -0.4387390187449282,-78.0153365783125 -0.4387390187449282))",62,Area Mapping Mode,1,0,1,1,POINT(-77.653416 -0.073326),"POLYGON((-77.702347 -0.533166,-78.069702 -0.274712,-77.604485 0.386514,-77.237137 0.128064,-77.702347 -0.533166))",90,50,POINT(-77.653415 -0.080673),"POLYGON((-78.069695 0.120715,-77.702347 0.379167,-77.237129 -0.282057,-77.604485 -0.540513,-78.069695 0.120715))",90,50
volcano0088,v352006_Cayambe,441,,,POINT(-77.986 0.029),"POLYGON((-78.34533213260617 -0.332741165467018,-78.34533441380516 0.3907399939321485,-77.62666558619485 0.3907399939321485,-77.62666786739383 -0.3327411654670179,-78.34533213260617 -0.332741165467018))",82,Area Mapping Mode,1,0,1,1,POINT(-77.983415 0.032673),"POLYGON((-78.032349 -0.427167,-78.399696 -0.168712,-77.934479 0.492513,-77.567131 0.234056,-78.032349 -0.427167))",90,50,POINT(-77.983416 0.025326),"POLYGON((-78.399689 0.226732,-78.032326 0.485168,-77.567146 -0.176081,-77.934502 -0.434516,-78.399689 0.226732))",90,50
volcano0089,v284120_Ioto_Iwo-Jima,445,,,POINT(141.29 24.75),"POLYGON((140.8956935904959 24.38836693045966,140.8934083580308 25.1105722083337,141.6865916419691 25.1105722083337,141.684306409504 24.38836693045966,140.8956935904959 24.38836693045966))",0,Area Mapping Mode,1,0,1,1,POINT(141.2932 24.753425),"POLYGON((141.194153 24.299852,140.817261 24.58971,141.392975 25.206932,141.770386 24.915632,141.194153 24.299852))",90,50,POINT(141.293199 24.746575),"POLYGON((140.816055 24.908802,141.193466 25.200087,141.769104 24.582842,141.392212 24.292999,140.816055 24.908802))",90,50
volcano0090,v351110_Cerro_Negro_de_Mayasquer,446,,,POINT(-77.936 0.8170000000000001),"POLYGON((-78.29533738046945 0.4552436557874468,-78.29540165814065 1.17872333723548,-77.57659834185937 1.17872333723548,-77.57666261953057 0.4552436557874469,-78.29533738046945 0.4552436557874468))",37,Area Mapping Mode,1,0,1,1,POINT(-77.933415 0.820673),"POLYGON((-77.982384 0.360837,-78.349739 0.619298,-77.884438 1.280509,-77.517052 1.022005,-77.982384 0.360837))",90,50,POINT(-77.933415 0.813327),"POLYGON((-78.349785 1.014636,-77.982422 1.27316,-77.517082 0.611975,-77.884422 0.353493,-78.349785 1.014636))",90,50
volcano0091,v358020_Calbuco,447,,,POINT(-72.61 -41.33),"POLYGON((-73.09046703522361 -41.68914909515043,-73.08520400209709 -40.96884462547374,-72.13479599790291 -40.96884462547374,-72.12953296477639 -41.68914909515043,-73.09046703522361 -41.68914909515043))",5,Area Mapping Mode,1,0,1,1,POINT(-72.605177 -41.327344),"POLYGON((-72.864128 -41.7472,-73.21666 -41.383652,-72.349548 -40.906918,-71.994774 -41.267803,-72.864128 -41.7472))",90,50,POINT(-72.605176 -41.332656),"POLYGON((-73.21563 -41.273132,-72.860847 -40.912235,-71.993637 -41.38895,-72.346191 -41.752506,-73.21563 -41.273132))",90,50
volcano0092,v351040_Cerro_Machin,437,,,POINT(-75.389 4.487),"POLYGON((-75.74925322738164 4.125190893182065,-75.74960797994028 4.848627507516106,-75.02839202005971 4.848627507516106,-75.02874677261835 4.125190893182065,-75.74925322738164 4.125190893182065))",19,Area Mapping Mode,1,0,1,1,POINT(-75.386398 4.490666),"POLYGON((-75.436699 4.030959,-75.80439 4.290288,-75.336037 4.95037,-74.96817 4.690805,-75.436699 4.030959))",90,50,POINT(-75.386398 4.483333),"POLYGON((-75.804611 4.683491,-75.436745 4.943039,-74.968414 4.282937,-75.336121 4.023623,-75.804611 4.683491))",90,50
volcano0093,v358041_Chaiten,450,,,POINT(-72.646 -42.833),"POLYGON((-73.1380887637188 -43.19200044812615,-73.13240867819017 -42.47188645083764,-72.15959132180984 -42.47188645083764,-72.15391123628122 -43.19200044812615,-73.1380887637188 -43.19200044812615))",5,Area Mapping Mode,1,0,1,1,POINT(-72.387851 -42.704314),"POLYGON((-72.672127 -43.117229,-73.014931 -42.744747,-72.107338 -42.290707,-71.761627 -42.660465,-72.672127 -43.117229))",90,50,POINT(-72.381601 -42.963522),"POLYGON((-73.01088 -42.92289,-72.667213 -42.551369,-71.751526 -43.000702,-72.09214 -43.374954,-73.01088 -42.92289))",90,50
volcano0094,v345020_Rincon_de_la_Vieja,400,,,POINT(-85.324 10.83),"POLYGON((-84.957763 11.191402,-85.690249 11.191389,-85.689359 10.468156,-84.958628 10.468168,-84.957763 11.191402))",4,Area Mapping Mode,1,0,1,1,POINT(-85.324 10.83),"POLYGON((-85.358534 11.34026,-85.840109 10.795488,-85.289583 10.319719,-84.807774 10.863648,-85.358534 11.34026))",90,50,POINT(-85.324 10.83),"POLYGON((-84.807891 10.795488,-85.289466 11.34026,-85.840226 10.863648,-85.358417 10.319719,-84.807891 10.795488))",90,50
